player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
00-0034860,D.Pettis,Dante Pettis,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkn6mnwboawe7iucprxe",2024,REG,NO,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,12,28,120,1,0,0,282,36,8,-1.7816817793437,1,0.425531914893617,0.0541586073500967,0.0636568848758465,0.125797730438238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90,3,96,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,20,32
00-0034869,S.Darnold,Sam Darnold,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2024,REG,MIN,17,361,545,4319,35,12,48,-335,5,2,4606,1753,208,49.6277506713731,3.85464842681292,0,0.937689969604863,67,212,1,3,2,26,-3.14387613588594,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,4,45,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,307.96,307.96
00-0034874,R.Smith,Roquan Smith,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ru4idxsvmhlpiwx6za9a",2024,REG,BAL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,72,10,73,4,5,1,1.5,3,3,1,0,4,0,0,0,0,0,0,1,1,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034902,S.Eguavoen,Sam Eguavoen,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvwzilzdorawnld7aous",2024,REG,NYJ,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsehft6639kzvqezebqf",2024,REG,BAL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-0.498467388562858,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,13,21,122,7,195,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034941,M.Wishnowsky,Mitch Wishnowsky,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/had7xwk5biw3ho8jswmx",2024,REG,SF,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034951,F.Johnson,Fred Johnson,OT,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unogqelkwjhl0qwfbyu5",2024,REG,PHI,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034959,A.Beck,Andrew Beck,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgfleml3vlakevf285n3",2024,REG,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,2,0,0,0,0,21,0,0,-1.32956091535743,0,0,0.00431034482758621,0.0050155242417005,0.00997638421056966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvtrni5hwbcslky9t1rz",2024,REG,LV,15,0,0,0,0,0,1,-10,0,0,0,0,0,-1.56762638897635,,0,,2,23,0,0,0,1,1.41136659926269,0,87,129,1027,4,0,0,1281,293,52,32.4013058252465,1,0.801717408274785,0.217905405405405,0.287542087542088,0.528137569387569,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,131,218
00-0034966,D.Ross,D'Angelo Ross,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knsvo3gypaqfo3vtnt1o",2024,REG,HOU,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034967,R.Gary,Rashan Gary,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t4clz4xe8sfxszmvohfo",2024,REG,GB,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,22,4,21,9,41,1,7.5,42,15,0,0,1,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034968,D.Savage,Darnell Savage,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/due6pv7gv7hbo7pllpmj",2024,REG,JAX,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,37,3,11,2,15,0,0,0,0,1,16,6,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbcaep8diu9yuo3qrtiz",2024,REG,LV,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,132,420,4,1,1,25,-30.7859976790078,1,36,48,294,1,0,0,-4,314,13,-6.27723881433321,0,-73.5,0.0810810810810811,-0.000897867564534231,0.120993114326448,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,101.4,137.4
00-0034973,M.Crosby,Maxx Crosby,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eradjc0noknlab2smu1e",2024,REG,LV,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,26,2,17,17,81,0,7.5,63.5,20,0,0,5,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034974,J.Love,Julian Love,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s3fvfslhz6hpmf6fzv2u",2024,REG,SEA,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,2,0,0,0,1,2.15276682795957,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,70,9,30,3,4,2,0,0,0,3,33,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.2,0.2
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h6p9crhra8ehxju3ubza",2024,REG,BAL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,47,228,1,0,0,15,0.719148058211431,0,42,51,383,3,0,0,-34,438,17,14.125376755955,0,-11.2647058823529,0.111597374179431,-0.00816914944738107,0.16167765665598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,183,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,85.1,127.1
00-0034978,B.Powers,Ben Powers,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fajb5zieqq91lh0ymlws",2024,REG,DEN,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esc21tsccagvyy1ctaoc",2024,REG,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,32,43,413,5,0,0,397,158,21,19.9170170508873,0,1.04030226700252,0.0831721470019342,0.0896162528216704,0.187489597478071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,71.3,103.3
00-0034982,D.Greenlaw,Dre Greenlaw,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twmm0to7fptnq71n75iz",2024,REG,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034987,E.Speed,E.J. Speed,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpqe7elzi8tbt8rjzozd",2024,REG,IND,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,82,11,49,7,28,0,0,0,1,1,12,5,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034989,J.Skule,Justin Skule,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qhgittdykajfsjsznegg",2024,REG,TB,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034990,K.Hollman,Ka'dar Hollman,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x8htlyswkirpsssjovsn",2024,REG,HOU,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034992,A.Watts,Armon Watts,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3aiaywwfngkhwcqtcdm",2024,REG,NYG,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034993,M.Epps,Marcus Epps,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buqwodgcsy5ndrrxtpga",2024,REG,LV,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,14,2,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034994,O.Udoh,Olisaemeka Udoh,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i4odgbpj1mebaq92mpo2",2024,REG,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0034999,T.Summers,Ty Summers,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qavyze4sxk55rpsudjmi",2024,REG,NYG,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,9,4,16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035000,Q.Bell,Quinton Bell,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjs3eeybw4lxtljzm8lf",2024,REG,MIA,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,17,0,10,3,11,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035003,J.Barton,Jackson Barton,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bguilryx0xvj5w8o531k",2024,REG,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035020,D.Flannigan-Fowles,Demetrius Flannigan-Fowles,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/elhj5qgby9zxlasenqjb",2024,REG,SF,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,3,7,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035021,A.Dulin,Ashton Dulin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfiokr6nyal5c5qgdj1c",2024,REG,IND,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,45,0,0,0,2,3.0478348499164,0,2,8,67,1,0,0,154,43,2,-6.19015198707348,0,0.435064935064935,0.016260162601626,0.0283452972575005,0.0442319519826893,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,4,148,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,17.2,19.2
00-0035026,K.Givens,Kevin Givens,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpbmpsyvi88lpb4xebly",2024,REG,SF,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,5,1,5,2,5,0,3.5,7.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035042,J.Gillan,Jamie Gillan,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxwddoiqqghc1kxaajco",2024,REG,NYG,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,1,0,0,0,0,0,0,,0,0
00-0035062,S.Mustipher,Sam Mustipher,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qk1zzlke1gkuerfe8kc4",2024,REG,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035073,J.Harris,Jonathan Harris,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cp345mijudr0kvwiesbu",2024,REG,CAR,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035084,Y.Nijman,Yosh Nijman,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zkc4avbq8cmmqo9flz4z",2024,REG,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035098,M.Abernathy,Micah Abernathy,DB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vp6ezokvuuzydfr3v8ae",2024,REG,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035099,K.Blasingame,Khari Blasingame,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/beioi5h4lq0obt8yx35v",2024,REG,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035100,J.Browning,Jake Browning,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzyh6yum2w3c6xrkndla",2024,REG,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,-2,0,0,0,0,-1.65984878980089,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-0.2,-0.2
00-0035112,P.Mekari,Patrick Mekari,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vvvuokcp8hwm8i9j9ctb",2024,REG,BAL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,90,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035118,M.Orzech,Matthew Orzech,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfuljmbcfkwx1quqoklv",2024,REG,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035125,A.Ingold,Alec Ingold,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/comhknenryrjabyifcqe",2024,REG,MIA,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,10,17,1,2,1,7,-10.2386299240786,0,11,12,96,0,0,0,15,76,3,3.27536204218632,0,6.4,0.0211267605633803,0.00404203718674212,0.0345195668757899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,15.3,26.3
00-0035127,A.James,Andre James,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cliagitqwyz5snrphj2c",2024,REG,LV,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035133,K.Nixon,Keisean Nixon,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vl34o93l5u7ins8ioebi",2024,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,55,6,27,8,34,3,3,19,6,1,16,7,0,0,0,0,0,0,0,0,0,9,59,4,48,18,528,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035139,M.Blair,Marquise Blair,DB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbiurl35dkc9s7jmznhd",2024,REG,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0035140,M.Hardman,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqpggfutvltdsovymjpb",2024,REG,KC,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,62,1,0,0,2,5.6644174066023,0,12,14,90,0,0,0,-14,99,6,4.30809964373475,0,0,0.0244755244755245,-0.00367840252233316,0.0341384049476535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1,5,20,203,5,132,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,21.2,33.2
