year,team_abbreviation,first_name,last_name,role,is_active,start_date,end_date,source
2024,LV,Tom,McMahon,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIA,Mike,McDaniel,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIA,Frank,Smith,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIA,Anthony,Weaver,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIA,Danny,Crossman,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIN,Kevin,O'Connell,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIN,Wes,Phillips,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIN,Brian,Flores,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,MIN,Matt,Daniels,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NE,Jerod,Mayo,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NE,Alex Van,Pelt,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NE,DeMarcus,Covington,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NE,Jeremy,Springer,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NO,Dennis,Allen,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NO,Klint,Kubiak,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NO,Joe,Woods,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NO,Darren,Rizzi,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYG,Brian,Daboll,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYG,Mike,Kafka,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYG,Shane,Bowen,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYG,Michael,Ghobrial,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYJ,Robert,Saleh,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYJ,Nathaniel,Hackett,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYJ,Jeff,Ulbrich,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,NYJ,Brant,Boyer,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PHI,Nick,Sirianni,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PHI,Kellen,Moore,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PHI,Vic,Fangio,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PHI,Michael,Clay,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PIT,Mike,Tomlin,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PIT,Arthur,Smith,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PIT,Teryl,Austin,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,PIT,Danny,Smith,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SEA,Mike,Macdonald,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SEA,Ryan,Grubb,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SEA,Aden,Durde,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SEA,Jay,Harbaugh,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SF,Kyle,Shanahan,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SF,Klay,Kubiak,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SF,Nick,Sorensen,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,SF,Brian,Schneider,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TB,Todd,Bowles,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TB,Liam,Coen,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TB,Todd,Bowles,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TB,Thomas,McGaughey,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TEN,Brian,Callahan,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TEN,Nick,Holz,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TEN,Dennard,Wilson,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,TEN,Colt,Anderson,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,WAS,Dan,Quinn,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,WAS,Kliff,Kingsbury,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,WAS,Joe,Whitt Jr.,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,WAS,Larry,Izzo,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
